"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.1,7,0.1,0.8,2,0.6,100,0.993556604494353,0.000250307217373129,0.812539178994904,0.00856904866920571,0.000256016661792324,0.00785950800752187,"CBCL"
0.1,7,0.1,0.8,2,0.8,100,0.981380317754586,0.00109014345027786,0.801182157769736,0.0115899736017314,0.000518801943728319,0.00907935511372091,"CBCL"
0.1,7,1,0.6,1,0.6,100,0.992548188793573,0.000493239148361385,0.812979970625477,0.00986913095376685,0.000528623687826269,0.00538279827121222,"CBCL"
0.1,7,1,0.6,1,0.8,100,0.984175574457879,0.00114880697903454,0.802129785017492,0.0156236615406115,0.00129211336562494,0.0110197095057031,"CBCL"
0.1,7,1,0.6,2,0.6,100,0.994144688710745,0.00017339101421976,0.8073104692231,0.00745780221101007,0.000170105052591655,0.00437920443755957,"CBCL"
0.1,7,1,0.6,2,0.8,100,0.980012489445112,0.000817506871409843,0.797982355996701,0.00563849227672296,0.000589078689741559,0.00795478296586897,"CBCL"
0.1,7,1,0.8,1,0.6,100,0.991919046735971,0.0011059560670352,0.810031478880014,0.0167863818219515,0.00104877168785659,0.016274184345083,"CBCL"
0.1,7,1,0.8,1,0.8,100,0.979666032778664,0.00167354320721414,0.797542076966022,0.00760780592266438,0.00170288518439864,0.00507000082265049,"CBCL"
0.1,7,1,0.8,2,0.6,100,0.988790461955691,0.00118195786031368,0.807424090046367,0.00265099452832964,0.00128661427112178,0.00456935181935016,"CBCL"
0.1,7,1,0.8,2,0.8,100,0.981121653260411,0.00085298035638187,0.800894213467365,0.0119759916251862,0.000530671794891024,0.00892494978229159,"CBCL"
